identifier,identifier_type_genome1,identifier_type_genome2,record_id_genome1,record_id_genome2,supporting_types_genome1,supporting_types_genome2,start_genome1,start_genome2,end_genome1,end_genome2,strand_genome1,strand_genome2,start_difference_bp,position_match_within_threshold,status
hypothetical protein,standard_name,standard_name,Limnothrix_sp_HT2024_Bactopia,Limnothrix_sp_HT2024_bacass,CDS,CDS,663549,663556,665253,665260,-1,-1,7,True,matched
hypothetical protein,standard_name,standard_name,Limnothrix_sp_HT2024_Bactopia,Limnothrix_sp_HT2024_bacass,CDS,CDS,677874,677880,678123,678129,-1,-1,6,True,matched
hypothetical protein,standard_name,standard_name,Limnothrix_sp_HT2024_Bactopia,Limnothrix_sp_HT2024_bacass,CDS,CDS,683460,683468,683769,683777,1,1,8,True,matched
hypothetical protein,standard_name,standard_name,Limnothrix_sp_HT2024_Bactopia,Limnothrix_sp_HT2024_bacass,CDS,CDS,697021,697029,697144,697152,-1,-1,8,True,matched
hypothetical protein,standard_name,standard_name,Limnothrix_sp_HT2024_Bactopia,Limnothrix_sp_HT2024_bacass,CDS,CDS,699136,699143,699700,699707,1,1,7,True,matched
hypothetical protein,standard_name,standard_name,Limnothrix_sp_HT2024_Bactopia,Limnothrix_sp_HT2024_bacass,CDS,CDS,713499,713509,713745,713755,1,1,10,True,matched
hypothetical protein,standard_name,standard_name,Limnothrix_sp_HT2024_Bactopia,Limnothrix_sp_HT2024_bacass,CDS,CDS,722356,722367,722491,722502,-1,-1,11,True,matched
hypothetical protein,standard_name,standard_name,Limnothrix_sp_HT2024_Bactopia,Limnothrix_sp_HT2024_bacass,CDS,CDS,724330,724341,724534,724545,-1,-1,11,True,matched
hypothetical protein,standard_name,standard_name,Limnothrix_sp_HT2024_Bactopia,Limnothrix_sp_HT2024_bacass,CDS,CDS,724653,724664,724818,724829,-1,-1,11,True,matched
hypothetical protein,standard_name,standard_name,Limnothrix_sp_HT2024_Bactopia,Limnothrix_sp_HT2024_bacass,CDS,CDS,726200,726211,726476,726487,1,1,11,True,matched
hypothetical protein,standard_name,standard_name,Limnothrix_sp_HT2024_Bactopia,Limnothrix_sp_HT2024_bacass,CDS,CDS,726542,726553,727217,727228,1,1,11,True,matched
hypothetical protein,standard_name,standard_name,Limnothrix_sp_HT2024_Bactopia,Limnothrix_sp_HT2024_bacass,CDS,CDS,736681,736692,737584,737595,-1,-1,11,True,matched
hypothetical protein,standard_name,standard_name,Limnothrix_sp_HT2024_Bactopia,Limnothrix_sp_HT2024_bacass,CDS,CDS,744370,744381,744652,744663,1,1,11,True,matched
hypothetical protein,standard_name,standard_name,Limnothrix_sp_HT2024_Bactopia,Limnothrix_sp_HT2024_bacass,CDS,CDS,747750,747763,748359,748372,-1,-1,13,True,matched
hypothetical protein,standard_name,standard_name,Limnothrix_sp_HT2024_Bactopia,Limnothrix_sp_HT2024_bacass,CDS,CDS,750314,750326,750521,750533,1,1,12,True,matched
hypothetical protein,standard_name,standard_name,Limnothrix_sp_HT2024_Bactopia,Limnothrix_sp_HT2024_bacass,CDS,CDS,761369,761383,762785,762799,-1,-1,14,True,matched
hypothetical protein,standard_name,standard_name,Limnothrix_sp_HT2024_Bactopia,Limnothrix_sp_HT2024_bacass,CDS,CDS,772540,772554,773929,773943,1,1,14,True,matched
hypothetical protein,standard_name,standard_name,Limnothrix_sp_HT2024_Bactopia,Limnothrix_sp_HT2024_bacass,CDS,CDS,789222,789238,789894,789910,-1,-1,16,True,matched
hypothetical protein,standard_name,standard_name,Limnothrix_sp_HT2024_Bactopia,Limnothrix_sp_HT2024_bacass,CDS,CDS,795218,795233,795791,795806,-1,-1,15,True,matched
hypothetical protein,standard_name,standard_name,Limnothrix_sp_HT2024_Bactopia,Limnothrix_sp_HT2024_bacass,CDS,CDS,801073,801088,801880,801895,1,1,15,True,matched
hypothetical protein,standard_name,standard_name,Limnothrix_sp_HT2024_Bactopia,Limnothrix_sp_HT2024_bacass,CDS,CDS,801975,801990,803091,802980,-1,-1,15,True,matched
hypothetical protein,standard_name,standard_name,Limnothrix_sp_HT2024_Bactopia,Limnothrix_sp_HT2024_bacass,CDS,CDS,805263,805277,805443,805457,1,1,14,True,matched
hypothetical protein,standard_name,standard_name,Limnothrix_sp_HT2024_Bactopia,Limnothrix_sp_HT2024_bacass,CDS,CDS,830812,830824,831859,831871,1,1,12,True,matched
hypothetical protein,standard_name,standard_name,Limnothrix_sp_HT2024_Bactopia,Limnothrix_sp_HT2024_bacass,CDS,CDS,832312,832328,833089,833102,-1,-1,16,True,matched
hypothetical protein,standard_name,standard_name,Limnothrix_sp_HT2024_Bactopia,Limnothrix_sp_HT2024_bacass,CDS,CDS,833515,833528,833887,833900,1,1,13,True,matched
hypothetical protein,standard_name,standard_name,Limnothrix_sp_HT2024_Bactopia,Limnothrix_sp_HT2024_bacass,CDS,CDS,833975,833988,834491,834504,-1,-1,13,True,matched
hypothetical protein,standard_name,standard_name,Limnothrix_sp_HT2024_Bactopia,Limnothrix_sp_HT2024_bacass,CDS,CDS,847294,847307,847540,847553,-1,-1,13,True,matched
hypothetical protein,standard_name,standard_name,Limnothrix_sp_HT2024_Bactopia,Limnothrix_sp_HT2024_bacass,CDS,CDS,878020,878036,878146,878162,1,1,16,True,matched
hypothetical protein,standard_name,standard_name,Limnothrix_sp_HT2024_Bactopia,Limnothrix_sp_HT2024_bacass,CDS,CDS,878525,878541,878942,878958,1,1,16,True,matched
hypothetical protein,standard_name,standard_name,Limnothrix_sp_HT2024_Bactopia,Limnothrix_sp_HT2024_bacass,CDS,CDS,880119,880135,880299,880315,1,1,16,True,matched
hypothetical protein,standard_name,standard_name,Limnothrix_sp_HT2024_Bactopia,Limnothrix_sp_HT2024_bacass,CDS,CDS,900430,900446,900580,900596,-1,-1,16,True,matched
hypothetical protein,standard_name,standard_name,Limnothrix_sp_HT2024_Bactopia,Limnothrix_sp_HT2024_bacass,CDS,CDS,920523,920540,922131,922148,-1,-1,17,True,matched
hypothetical protein,standard_name,standard_name,Limnothrix_sp_HT2024_Bactopia,Limnothrix_sp_HT2024_bacass,CDS,CDS,922151,922168,922376,922393,-1,-1,17,True,matched
hypothetical protein,standard_name,standard_name,Limnothrix_sp_HT2024_Bactopia,Limnothrix_sp_HT2024_bacass,CDS,CDS,933788,933805,934109,934126,-1,-1,17,True,matched
hypothetical protein,standard_name,standard_name,Limnothrix_sp_HT2024_Bactopia,Limnothrix_sp_HT2024_bacass,CDS,CDS,938009,938026,938144,938161,-1,-1,17,True,matched
hypothetical protein,standard_name,standard_name,Limnothrix_sp_HT2024_Bactopia,Limnothrix_sp_HT2024_bacass,CDS,CDS,944763,944782,946263,946282,-1,-1,19,True,matched
hypothetical protein,standard_name,standard_name,Limnothrix_sp_HT2024_Bactopia,Limnothrix_sp_HT2024_bacass,CDS,CDS,950336,950356,950462,950482,-1,-1,20,True,matched
hypothetical protein,standard_name,standard_name,Limnothrix_sp_HT2024_Bactopia,Limnothrix_sp_HT2024_bacass,CDS,CDS,950554,950574,950707,950727,1,1,20,True,matched
hypothetical protein,standard_name,standard_name,Limnothrix_sp_HT2024_Bactopia,Limnothrix_sp_HT2024_bacass,CDS,CDS,956518,956537,958462,958481,1,1,19,True,matched
hypothetical protein,standard_name,standard_name,Limnothrix_sp_HT2024_Bactopia,Limnothrix_sp_HT2024_bacass,CDS,CDS,960615,960635,961587,961607,-1,-1,20,True,matched
hypothetical protein,standard_name,standard_name,Limnothrix_sp_HT2024_Bactopia,Limnothrix_sp_HT2024_bacass,CDS,CDS,980242,980266,980884,980908,1,1,24,True,matched
hypothetical protein,standard_name,standard_name,Limnothrix_sp_HT2024_Bactopia,Limnothrix_sp_HT2024_bacass,CDS,CDS,988447,988472,988684,988709,1,1,25,True,matched
hypothetical protein,standard_name,standard_name,Limnothrix_sp_HT2024_Bactopia,Limnothrix_sp_HT2024_bacass,CDS,CDS,1001256,1001282,1001712,1001738,1,1,26,True,matched
hypothetical protein,standard_name,standard_name,Limnothrix_sp_HT2024_Bactopia,Limnothrix_sp_HT2024_bacass,CDS,CDS,1020485,1020508,1021022,1021045,1,1,23,True,matched
hypothetical protein,standard_name,standard_name,Limnothrix_sp_HT2024_Bactopia,Limnothrix_sp_HT2024_bacass,CDS,CDS,1023178,1023200,1023841,1023863,1,1,22,True,matched
hypothetical protein,standard_name,standard_name,Limnothrix_sp_HT2024_Bactopia,Limnothrix_sp_HT2024_bacass,CDS,CDS,1027962,1027985,1028211,1028234,-1,-1,23,True,matched
hypothetical protein,standard_name,standard_name,Limnothrix_sp_HT2024_Bactopia,Limnothrix_sp_HT2024_bacass,CDS,CDS,1034364,1034386,1035618,1035640,1,1,22,True,matched
hypothetical protein,standard_name,standard_name,Limnothrix_sp_HT2024_Bactopia,Limnothrix_sp_HT2024_bacass,CDS,CDS,1073206,1073225,1073335,1073354,-1,-1,19,True,matched
hypothetical protein,standard_name,standard_name,Limnothrix_sp_HT2024_Bactopia,Limnothrix_sp_HT2024_bacass,CDS,CDS,1080002,1080019,1080128,1080145,1,1,17,True,matched
hypothetical protein,standard_name,standard_name,Limnothrix_sp_HT2024_Bactopia,Limnothrix_sp_HT2024_bacass,CDS,CDS,1081822,1081840,1082299,1082317,1,1,18,True,matched
hypothetical protein,standard_name,standard_name,Limnothrix_sp_HT2024_Bactopia,Limnothrix_sp_HT2024_bacass,CDS,CDS,1091006,1091027,1091435,1091456,1,1,21,True,matched
hypothetical protein,standard_name,standard_name,Limnothrix_sp_HT2024_Bactopia,Limnothrix_sp_HT2024_bacass,CDS,CDS,1095162,1095186,1095615,1095639,1,1,24,True,matched
hypothetical protein,standard_name,standard_name,Limnothrix_sp_HT2024_Bactopia,Limnothrix_sp_HT2024_bacass,CDS,CDS,1095713,1095737,1096283,1096307,-1,-1,24,True,matched
hypothetical protein,standard_name,standard_name,Limnothrix_sp_HT2024_Bactopia,Limnothrix_sp_HT2024_bacass,CDS,CDS,1101732,1101756,1102224,1102248,1,1,24,True,matched
hypothetical protein,standard_name,standard_name,Limnothrix_sp_HT2024_Bactopia,Limnothrix_sp_HT2024_bacass,CDS,CDS,1125550,1125574,1125817,1125841,1,1,24,True,matched
hypothetical protein,standard_name,standard_name,Limnothrix_sp_HT2024_Bactopia,Limnothrix_sp_HT2024_bacass,CDS,CDS,1127498,1127521,1128704,1128727,1,1,23,True,matched
hypothetical protein,standard_name,standard_name,Limnothrix_sp_HT2024_Bactopia,Limnothrix_sp_HT2024_bacass,CDS,CDS,1129562,1129585,1129775,1129798,-1,-1,23,True,matched
hypothetical protein,standard_name,standard_name,Limnothrix_sp_HT2024_Bactopia,Limnothrix_sp_HT2024_bacass,CDS,CDS,1133389,1133414,1134520,1134545,-1,-1,25,True,matched
hypothetical protein,standard_name,standard_name,Limnothrix_sp_HT2024_Bactopia,Limnothrix_sp_HT2024_bacass,CDS,CDS,1135276,1135301,1135528,1135553,-1,-1,25,True,matched
hypothetical protein,standard_name,standard_name,Limnothrix_sp_HT2024_Bactopia,Limnothrix_sp_HT2024_bacass,CDS,CDS,1137400,1137426,1138774,1138800,1,1,26,True,matched
hypothetical protein,standard_name,standard_name,Limnothrix_sp_HT2024_Bactopia,Limnothrix_sp_HT2024_bacass,CDS,CDS,1141422,1141448,1141668,1141694,-1,-1,26,True,matched
hypothetical protein,standard_name,standard_name,Limnothrix_sp_HT2024_Bactopia,Limnothrix_sp_HT2024_bacass,CDS,CDS,1144680,1144707,1145739,1145766,1,1,27,True,matched
hypothetical protein,standard_name,standard_name,Limnothrix_sp_HT2024_Bactopia,Limnothrix_sp_HT2024_bacass,CDS,CDS,1149124,1149151,1149274,1149301,1,1,27,True,matched
hypothetical protein,standard_name,standard_name,Limnothrix_sp_HT2024_Bactopia,Limnothrix_sp_HT2024_bacass,CDS,CDS,1149419,1149446,1150829,1150856,1,1,27,True,matched
hypothetical protein,standard_name,standard_name,Limnothrix_sp_HT2024_Bactopia,Limnothrix_sp_HT2024_bacass,CDS,CDS,1152607,1152634,1153048,1153075,1,1,27,True,matched
hypothetical protein,standard_name,standard_name,Limnothrix_sp_HT2024_Bactopia,Limnothrix_sp_HT2024_bacass,CDS,CDS,1153764,1153791,1153947,1153974,1,1,27,True,matched
hypothetical protein,standard_name,standard_name,Limnothrix_sp_HT2024_Bactopia,Limnothrix_sp_HT2024_bacass,CDS,CDS,1160384,1160412,1160594,1160622,-1,-1,28,True,matched
hypothetical protein,standard_name,standard_name,Limnothrix_sp_HT2024_Bactopia,Limnothrix_sp_HT2024_bacass,CDS,CDS,1180949,1180980,1181183,1181214,-1,-1,31,True,matched
hypothetical protein,standard_name,standard_name,Limnothrix_sp_HT2024_Bactopia,Limnothrix_sp_HT2024_bacass,CDS,CDS,1215121,1215151,1215508,1215538,1,1,30,True,matched
hypothetical protein,standard_name,standard_name,Limnothrix_sp_HT2024_Bactopia,Limnothrix_sp_HT2024_bacass,CDS,CDS,1222927,1222956,1223500,1223529,1,1,29,True,matched
hypothetical protein,standard_name,standard_name,Limnothrix_sp_HT2024_Bactopia,Limnothrix_sp_HT2024_bacass,CDS,CDS,1272368,1272402,1272875,1272909,1,1,34,True,matched
hypothetical protein,standard_name,standard_name,Limnothrix_sp_HT2024_Bactopia,Limnothrix_sp_HT2024_bacass,CDS,CDS,1272902,1272936,1273217,1273251,-1,-1,34,True,matched
hypothetical protein,standard_name,standard_name,Limnothrix_sp_HT2024_Bactopia,Limnothrix_sp_HT2024_bacass,CDS,CDS,1280316,1280351,1281360,1281395,1,1,35,True,matched
hypothetical protein,standard_name,standard_name,Limnothrix_sp_HT2024_Bactopia,Limnothrix_sp_HT2024_bacass,CDS,CDS,1285299,1285336,1285425,1285462,1,1,37,True,matched
hypothetical protein,standard_name,standard_name,Limnothrix_sp_HT2024_Bactopia,Limnothrix_sp_HT2024_bacass,CDS,CDS,1295994,1296031,1296330,1296367,1,1,37,True,matched
hypothetical protein,standard_name,standard_name,Limnothrix_sp_HT2024_Bactopia,Limnothrix_sp_HT2024_bacass,CDS,CDS,1304263,1304301,1304677,1304715,-1,-1,38,True,matched
hypothetical protein,standard_name,standard_name,Limnothrix_sp_HT2024_Bactopia,Limnothrix_sp_HT2024_bacass,CDS,CDS,1305982,1306020,1306204,1306242,1,1,38,True,matched
hypothetical protein,standard_name,standard_name,Limnothrix_sp_HT2024_Bactopia,Limnothrix_sp_HT2024_bacass,CDS,CDS,1310531,1310569,1311485,1311523,1,1,38,True,matched
hypothetical protein,standard_name,standard_name,Limnothrix_sp_HT2024_Bactopia,Limnothrix_sp_HT2024_bacass,CDS,CDS,1314392,1314431,1314800,1314839,1,1,39,True,matched
hypothetical protein,standard_name,standard_name,Limnothrix_sp_HT2024_Bactopia,Limnothrix_sp_HT2024_bacass,CDS,CDS,1316841,1316880,1317099,1317138,1,1,39,True,matched
hypothetical protein,standard_name,standard_name,Limnothrix_sp_HT2024_Bactopia,Limnothrix_sp_HT2024_bacass,CDS,CDS,1318789,1318828,1319131,1319170,-1,-1,39,True,matched
hypothetical protein,standard_name,standard_name,Limnothrix_sp_HT2024_Bactopia,Limnothrix_sp_HT2024_bacass,CDS,CDS,1327640,1327680,1327877,1327917,1,1,40,True,matched
hypothetical protein,standard_name,standard_name,Limnothrix_sp_HT2024_Bactopia,Limnothrix_sp_HT2024_bacass,CDS,CDS,1328153,1328193,1329158,1329198,1,1,40,True,matched
hypothetical protein,standard_name,standard_name,Limnothrix_sp_HT2024_Bactopia,Limnothrix_sp_HT2024_bacass,CDS,CDS,1332229,1332269,1332424,1332464,-1,-1,40,True,matched
hypothetical protein,standard_name,standard_name,Limnothrix_sp_HT2024_Bactopia,Limnothrix_sp_HT2024_bacass,CDS,CDS,1333340,1333380,1333697,1333737,-1,-1,40,True,matched
hypothetical protein,standard_name,standard_name,Limnothrix_sp_HT2024_Bactopia,Limnothrix_sp_HT2024_bacass,CDS,CDS,1341751,1341789,1342360,1342398,-1,-1,38,True,matched
hypothetical protein,standard_name,standard_name,Limnothrix_sp_HT2024_Bactopia,Limnothrix_sp_HT2024_bacass,CDS,CDS,1352006,1352044,1352414,1352452,-1,-1,38,True,matched
hypothetical protein,standard_name,standard_name,Limnothrix_sp_HT2024_Bactopia,Limnothrix_sp_HT2024_bacass,CDS,CDS,1357523,1357559,1357655,1357691,1,1,36,True,matched
hypothetical protein,standard_name,standard_name,Limnothrix_sp_HT2024_Bactopia,Limnothrix_sp_HT2024_bacass,CDS,CDS,1365438,1365418,1365963,1365943,1,1,20,True,matched
hypothetical protein,standard_name,standard_name,Limnothrix_sp_HT2024_Bactopia,Limnothrix_sp_HT2024_bacass,CDS,CDS,1373697,1373676,1375050,1375029,1,1,21,True,matched
hypothetical protein,standard_name,standard_name,Limnothrix_sp_HT2024_Bactopia,Limnothrix_sp_HT2024_bacass,CDS,CDS,1390387,1390366,1391502,1391481,-1,-1,21,True,matched
hypothetical protein,standard_name,standard_name,Limnothrix_sp_HT2024_Bactopia,Limnothrix_sp_HT2024_bacass,CDS,CDS,1391657,1391636,1392962,1392941,-1,-1,21,True,matched
hypothetical protein,standard_name,standard_name,Limnothrix_sp_HT2024_Bactopia,Limnothrix_sp_HT2024_bacass,CDS,CDS,1411723,1411702,1412212,1412191,1,1,21,True,matched
hypothetical protein,standard_name,standard_name,Limnothrix_sp_HT2024_Bactopia,Limnothrix_sp_HT2024_bacass,CDS,CDS,1434503,1434481,1434641,1434619,-1,-1,22,True,matched
hypothetical protein,standard_name,standard_name,Limnothrix_sp_HT2024_Bactopia,Limnothrix_sp_HT2024_bacass,CDS,CDS,1478926,1478905,1479097,1479076,1,1,21,True,matched
hypothetical protein,standard_name,standard_name,Limnothrix_sp_HT2024_Bactopia,Limnothrix_sp_HT2024_bacass,CDS,CDS,1481167,1481146,1481362,1481341,-1,-1,21,True,matched
hypothetical protein,standard_name,standard_name,Limnothrix_sp_HT2024_Bactopia,Limnothrix_sp_HT2024_bacass,CDS,CDS,1488178,1488157,1488577,1488556,1,1,21,True,matched
hypothetical protein,standard_name,standard_name,Limnothrix_sp_HT2024_Bactopia,Limnothrix_sp_HT2024_bacass,CDS,CDS,1490988,1490967,1491432,1491411,1,1,21,True,matched
hypothetical protein,standard_name,standard_name,Limnothrix_sp_HT2024_Bactopia,Limnothrix_sp_HT2024_bacass,CDS,CDS,1523988,1523969,1524222,1524203,-1,-1,19,True,matched
hypothetical protein,standard_name,standard_name,Limnothrix_sp_HT2024_Bactopia,Limnothrix_sp_HT2024_bacass,CDS,CDS,1528911,1528894,1529997,1529980,-1,-1,17,True,matched
hypothetical protein,standard_name,standard_name,Limnothrix_sp_HT2024_Bactopia,Limnothrix_sp_HT2024_bacass,CDS,CDS,1530532,1530515,1530772,1530755,-1,-1,17,True,matched
hypothetical protein,standard_name,standard_name,Limnothrix_sp_HT2024_Bactopia,Limnothrix_sp_HT2024_bacass,CDS,CDS,1542385,1542368,1542748,1542731,-1,-1,17,True,matched
hypothetical protein,standard_name,standard_name,Limnothrix_sp_HT2024_Bactopia,Limnothrix_sp_HT2024_bacass,CDS,CDS,1547362,1547346,1547773,1547757,1,1,16,True,matched
hypothetical protein,standard_name,standard_name,Limnothrix_sp_HT2024_Bactopia,Limnothrix_sp_HT2024_bacass,CDS,CDS,1547914,1547898,1548124,1548108,-1,-1,16,True,matched
hypothetical protein,standard_name,standard_name,Limnothrix_sp_HT2024_Bactopia,Limnothrix_sp_HT2024_bacass,CDS,CDS,1558662,1558646,1559847,1559831,-1,-1,16,True,matched
hypothetical protein,standard_name,standard_name,Limnothrix_sp_HT2024_Bactopia,Limnothrix_sp_HT2024_bacass,CDS,CDS,1565647,1565633,1566661,1566647,-1,-1,14,True,matched
hypothetical protein,standard_name,standard_name,Limnothrix_sp_HT2024_Bactopia,Limnothrix_sp_HT2024_bacass,CDS,CDS,1576576,1576605,1578985,1578969,1,1,29,True,matched
hypothetical protein,standard_name,standard_name,Limnothrix_sp_HT2024_Bactopia,Limnothrix_sp_HT2024_bacass,CDS,CDS,1586081,1586066,1586666,1586651,1,1,15,True,matched
hypothetical protein,standard_name,standard_name,Limnothrix_sp_HT2024_Bactopia,Limnothrix_sp_HT2024_bacass,CDS,CDS,1586948,1586933,1587827,1587812,1,1,15,True,matched
hypothetical protein,standard_name,standard_name,Limnothrix_sp_HT2024_Bactopia,Limnothrix_sp_HT2024_bacass,CDS,CDS,1594316,1594302,1595324,1595310,-1,-1,14,True,matched
hypothetical protein,standard_name,standard_name,Limnothrix_sp_HT2024_Bactopia,Limnothrix_sp_HT2024_bacass,CDS,CDS,1597482,1597469,1597848,1597835,-1,-1,13,True,matched
hypothetical protein,standard_name,standard_name,Limnothrix_sp_HT2024_Bactopia,Limnothrix_sp_HT2024_bacass,CDS,CDS,1635680,1635664,1635806,1635790,-1,-1,16,True,matched
hypothetical protein,standard_name,standard_name,Limnothrix_sp_HT2024_Bactopia,Limnothrix_sp_HT2024_bacass,CDS,CDS,1638143,1638127,1638497,1638481,-1,-1,16,True,matched
hypothetical protein,standard_name,standard_name,Limnothrix_sp_HT2024_Bactopia,Limnothrix_sp_HT2024_bacass,CDS,CDS,1641848,1641832,1642031,1642015,1,1,16,True,matched
hypothetical protein,standard_name,standard_name,Limnothrix_sp_HT2024_Bactopia,Limnothrix_sp_HT2024_bacass,CDS,CDS,1664275,1664259,1664515,1664499,1,1,16,True,matched
hypothetical protein,standard_name,standard_name,Limnothrix_sp_HT2024_Bactopia,Limnothrix_sp_HT2024_bacass,CDS,CDS,1685337,1685317,1685481,1685461,1,1,20,True,matched
hypothetical protein,standard_name,standard_name,Limnothrix_sp_HT2024_Bactopia,Limnothrix_sp_HT2024_bacass,CDS,CDS,1720323,1720305,1720593,1720575,1,1,18,True,matched
hypothetical protein,standard_name,standard_name,Limnothrix_sp_HT2024_Bactopia,Limnothrix_sp_HT2024_bacass,CDS,CDS,1731551,1731534,1731983,1731966,1,1,17,True,matched
hypothetical protein,standard_name,standard_name,Limnothrix_sp_HT2024_Bactopia,Limnothrix_sp_HT2024_bacass,CDS,CDS,1767061,1767046,1767184,1767169,1,1,15,True,matched
hypothetical protein,standard_name,standard_name,Limnothrix_sp_HT2024_Bactopia,Limnothrix_sp_HT2024_bacass,CDS,CDS,1776792,1776777,1776942,1776927,1,1,15,True,matched
hypothetical protein,standard_name,standard_name,Limnothrix_sp_HT2024_Bactopia,Limnothrix_sp_HT2024_bacass,CDS,CDS,1781523,1781508,1782006,1781991,1,1,15,True,matched
hypothetical protein,standard_name,standard_name,Limnothrix_sp_HT2024_Bactopia,Limnothrix_sp_HT2024_bacass,CDS,CDS,1785737,1785722,1787315,1787300,-1,-1,15,True,matched
hypothetical protein,standard_name,standard_name,Limnothrix_sp_HT2024_Bactopia,Limnothrix_sp_HT2024_bacass,CDS,CDS,1788415,1788400,1789363,1789348,-1,-1,15,True,matched
