/home/mi/work/genome1.fna /home/mi/work/genome2.fna
NUCMER

[S1]	[E1]	[S2]	[E2]	[LEN 1]	[LEN 2]	[% IDY]	[LEN R]	[LEN Q]	[COV R]	[COV Q]	[TAGS]
3011671	3011796	1882080	1882205	126	126	92.06	4539749	4536413	0.00	0.00	CorrectedCP166615.1	FinalAssembly_Ba.1
3011671	3011789	1892435	1892322	119	114	91.60	4539749	4536413	0.00	0.00	CorrectedCP166615.1	FinalAssembly_Ba.1
3011671	3011825	2246339	2246184	155	156	84.08	4539749	4536413	0.00	0.00	CorrectedCP166615.1	FinalAssembly_Ba.1
3011671	3011821	2423597	2423448	151	150	90.07	4539749	4536413	0.00	0.00	CorrectedCP166615.1	FinalAssembly_Ba.1
3011671	3011763	4509738	4509646	93	93	91.40	4539749	4536413	0.00	0.00	CorrectedCP166615.1	FinalAssembly_Ba.1
3011672	3011830	1455068	1454910	159	159	95.60	4539749	4536413	0.00	0.00	CorrectedCP166615.1	FinalAssembly_Ba.1
3011673	3011830	868887	869044	158	158	96.20	4539749	4536413	0.00	0.00	CorrectedCP166615.1	FinalAssembly_Ba.1
3011673	3011823	894606	894457	151	150	90.07	4539749	4536413	0.00	0.00	CorrectedCP166615.1	FinalAssembly_Ba.1
3011673	3011821	2856654	2856802	149	149	91.33	4539749	4536413	0.00	0.00	CorrectedCP166615.1	FinalAssembly_Ba.1
3011673	3011935	3272763	3272501	263	263	83.46	4539749	4536413	0.01	0.01	CorrectedCP166615.1	FinalAssembly_Ba.1
3011673	3011830	3773258	3773403	158	146	89.87	4539749	4536413	0.00	0.00	CorrectedCP166615.1	FinalAssembly_Ba.1
3011675	3011763	1697136	1697048	89	89	92.13	4539749	4536413	0.00	0.00	CorrectedCP166615.1	FinalAssembly_Ba.1
3011676	3011829	3180689	3180842	154	154	96.10	4539749	4536413	0.00	0.00	CorrectedCP166615.1	FinalAssembly_Ba.1
3011679	3011835	1153049	1153206	157	158	94.94	4539749	4536413	0.00	0.00	CorrectedCP166615.1	FinalAssembly_Ba.1
3011679	3011830	4056215	4056366	152	152	95.39	4539749	4536413	0.00	0.00	CorrectedCP166615.1	FinalAssembly_Ba.1
3011690	3011763	1968841	1968914	74	74	100.00	4539749	4536413	0.00	0.00	CorrectedCP166615.1	FinalAssembly_Ba.1
3011816	3011908	1968822	1968914	93	93	96.77	4539749	4536413	0.00	0.00	CorrectedCP166615.1	FinalAssembly_Ba.1
3011827	3011968	1290738	1290878	142	141	93.66	4539749	4536413	0.00	0.00	CorrectedCP166615.1	FinalAssembly_Ba.1
3011829	3011986	868898	869055	158	158	96.84	4539749	4536413	0.00	0.00	CorrectedCP166615.1	FinalAssembly_Ba.1
3011829	3011975	1153055	1153201	147	147	95.92	4539749	4536413	0.00	0.00	CorrectedCP166615.1	FinalAssembly_Ba.1
3011829	3011984	1455056	1454901	156	156	96.15	4539749	4536413	0.00	0.00	CorrectedCP166615.1	FinalAssembly_Ba.1
3011829	3011936	1892422	1892320	108	103	90.74	4539749	4536413	0.00	0.00	CorrectedCP166615.1	FinalAssembly_Ba.1
3011829	3078562	2999817	3066546	66734	66730	98.78	4539749	4536413	1.47	1.47	CorrectedCP166615.1	FinalAssembly_Ba.1
3011829	3011985	3180697	3180853	157	157	96.18	4539749	4536413	0.00	0.00	CorrectedCP166615.1	FinalAssembly_Ba.1
3011829	3011967	3272752	3272613	139	140	89.36	4539749	4536413	0.00	0.00	CorrectedCP166615.1	FinalAssembly_Ba.1
3011829	3011942	4490525	4490639	114	115	86.96	4539749	4536413	0.00	0.00	CorrectedCP166615.1	FinalAssembly_Ba.1
3011832	3011982	4056223	4056374	151	152	96.71	4539749	4536413	0.00	0.00	CorrectedCP166615.1	FinalAssembly_Ba.1
3011853	3011977	2246301	2246177	125	125	87.30	4539749	4536413	0.00	0.00	CorrectedCP166615.1	FinalAssembly_Ba.1
3011871	3011984	3773299	3773412	114	114	98.25	4539749	4536413	0.00	0.00	CorrectedCP166615.1	FinalAssembly_Ba.1
3011876	3011984	1625224	1625114	109	111	86.61	4539749	4536413	0.00	0.00	CorrectedCP166615.1	FinalAssembly_Ba.1
3011919	3011986	3789854	3789787	68	68	98.53	4539749	4536413	0.00	0.00	CorrectedCP166615.1	FinalAssembly_Ba.1
3018888	3020186	3966316	3965018	1299	1299	92.61	4539749	4536413	0.03	0.03	CorrectedCP166615.1	FinalAssembly_Ba.1
3018889	3020187	2519723	2521021	1299	1299	94.23	4539749	4536413	0.03	0.03	CorrectedCP166615.1	FinalAssembly_Ba.1
3078524	3085040	3066563	3073084	6517	6522	98.04	4539749	4536413	0.14	0.14	CorrectedCP166615.1	FinalAssembly_Ba.1
3085082	3086639	3120546	3118989	1558	1558	99.29	4539749	4536413	0.03	0.03	CorrectedCP166615.1	FinalAssembly_Ba.1
3087330	3101683	3118989	3104637	14354	14353	98.85	4539749	4536413	0.32	0.32	CorrectedCP166615.1	FinalAssembly_Ba.1
3088603	3088745	659961	659820	143	142	84.72	4539749	4536413	0.00	0.00	CorrectedCP166615.1	FinalAssembly_Ba.1
3088606	3088744	298713	298575	139	139	83.45	4539749	4536413	0.00	0.00	CorrectedCP166615.1	FinalAssembly_Ba.1
3088607	3088744	4239373	4239510	138	138	92.03	4539749	4536413	0.00	0.00	CorrectedCP166615.1	FinalAssembly_Ba.1
3097451	3097587	470573	470709	137	137	92.70	4539749	4536413	0.00	0.00	CorrectedCP166615.1	FinalAssembly_Ba.1
3097452	3097587	990944	991079	136	136	97.79	4539749	4536413	0.00	0.00	CorrectedCP166615.1	FinalAssembly_Ba.1
3097455	3097587	1690654	1690522	133	133	96.99	4539749	4536413	0.00	0.00	CorrectedCP166615.1	FinalAssembly_Ba.1
3097455	3097558	2610916	2611019	104	104	94.23	4539749	4536413	0.00	0.00	CorrectedCP166615.1	FinalAssembly_Ba.1
3097455	3097587	3431786	3431654	133	133	97.74	4539749	4536413	0.00	0.00	CorrectedCP166615.1	FinalAssembly_Ba.1
3097455	3097587	3490847	3490715	133	133	95.49	4539749	4536413	0.00	0.00	CorrectedCP166615.1	FinalAssembly_Ba.1
3097455	3097587	3669312	3669444	133	133	95.49	4539749	4536413	0.00	0.00	CorrectedCP166615.1	FinalAssembly_Ba.1
3097455	3097586	3737477	3737346	132	132	98.48	4539749	4536413	0.00	0.00	CorrectedCP166615.1	FinalAssembly_Ba.1
3097455	3097587	4313237	4313369	133	133	93.23	4539749	4536413	0.00	0.00	CorrectedCP166615.1	FinalAssembly_Ba.1
3097455	3097587	4338323	4338455	133	133	93.98	4539749	4536413	0.00	0.00	CorrectedCP166615.1	FinalAssembly_Ba.1
3097457	3097587	2153413	2153543	131	131	94.66	4539749	4536413	0.00	0.00	CorrectedCP166615.1	FinalAssembly_Ba.1
3097460	3097589	2543775	2543904	130	130	93.08	4539749	4536413	0.00	0.00	CorrectedCP166615.1	FinalAssembly_Ba.1
3101616	3114507	3104503	3091631	12892	12873	98.66	4539749	4536413	0.28	0.28	CorrectedCP166615.1	FinalAssembly_Ba.1
3108414	3108554	4442341	4442481	141	141	92.20	4539749	4536413	0.00	0.00	CorrectedCP166615.1	FinalAssembly_Ba.1
3108417	3108554	469612	469749	138	138	97.83	4539749	4536413	0.00	0.00	CorrectedCP166615.1	FinalAssembly_Ba.1
3108418	3108554	2698903	2699039	137	137	93.43	4539749	4536413	0.00	0.00	CorrectedCP166615.1	FinalAssembly_Ba.1
3108419	3108556	2543767	2543904	138	138	84.78	4539749	4536413	0.00	0.00	CorrectedCP166615.1	FinalAssembly_Ba.1
3108420	3108556	635276	635412	137	137	83.94	4539749	4536413	0.00	0.00	CorrectedCP166615.1	FinalAssembly_Ba.1
3108422	3108554	4373267	4373135	133	133	97.74	4539749	4536413	0.00	0.00	CorrectedCP166615.1	FinalAssembly_Ba.1
3108452	3108556	4495986	4495882	105	105	99.05	4539749	4536413	0.00	0.00	CorrectedCP166615.1	FinalAssembly_Ba.1
3108486	3108556	1903410	1903340	71	71	98.59	4539749	4536413	0.00	0.00	CorrectedCP166615.1	FinalAssembly_Ba.1
3110116	3110288	894439	894607	173	169	86.71	4539749	4536413	0.00	0.00	CorrectedCP166615.1	FinalAssembly_Ba.1
3110135	3110290	3272613	3272766	156	154	89.10	4539749	4536413	0.00	0.00	CorrectedCP166615.1	FinalAssembly_Ba.1
3114777	3118778	3089374	3085373	4002	4002	98.68	4539749	4536413	0.09	0.09	CorrectedCP166615.1	FinalAssembly_Ba.1
3121039	3127817	3082136	3075359	6779	6778	99.03	4539749	4536413	0.15	0.15	CorrectedCP166615.1	FinalAssembly_Ba.1
3128518	3129349	1732531	1733362	832	832	100.00	4539749	4536413	0.02	0.02	CorrectedCP166615.1	FinalAssembly_Ba.1
3129331	3129480	326833	326684	150	150	92.00	4539749	4536413	0.00	0.00	CorrectedCP166615.1	FinalAssembly_Ba.1
3129336	3129481	78689	78547	146	143	91.10	4539749	4536413	0.00	0.00	CorrectedCP166615.1	FinalAssembly_Ba.1
3129336	3129482	93315	93461	147	147	89.12	4539749	4536413	0.00	0.00	CorrectedCP166615.1	FinalAssembly_Ba.1
3129336	3129482	410920	411066	147	147	95.24	4539749	4536413	0.00	0.00	CorrectedCP166615.1	FinalAssembly_Ba.1
3129336	3129480	437767	437911	145	145	89.66	4539749	4536413	0.00	0.00	CorrectedCP166615.1	FinalAssembly_Ba.1
3129336	3129482	1017775	1017629	147	147	91.16	4539749	4536413	0.00	0.00	CorrectedCP166615.1	FinalAssembly_Ba.1
3129336	3129482	1625124	1625273	147	150	90.67	4539749	4536413	0.00	0.00	CorrectedCP166615.1	FinalAssembly_Ba.1
3129336	3129482	1782449	1782303	147	147	96.60	4539749	4536413	0.00	0.00	CorrectedCP166615.1	FinalAssembly_Ba.1
3129336	3129482	2233809	2233955	147	147	90.48	4539749	4536413	0.00	0.00	CorrectedCP166615.1	FinalAssembly_Ba.1
3129336	3129482	2432492	2432638	147	147	91.84	4539749	4536413	0.00	0.00	CorrectedCP166615.1	FinalAssembly_Ba.1
3129336	3129473	2899584	2899447	138	138	88.41	4539749	4536413	0.00	0.00	CorrectedCP166615.1	FinalAssembly_Ba.1
3129336	3129482	4063030	4062884	147	147	91.22	4539749	4536413	0.00	0.00	CorrectedCP166615.1	FinalAssembly_Ba.1
3129336	3129481	4518621	4518476	146	146	88.36	4539749	4536413	0.00	0.00	CorrectedCP166615.1	FinalAssembly_Ba.1
3129343	3129480	3272470	3272607	138	138	94.93	4539749	4536413	0.00	0.00	CorrectedCP166615.1	FinalAssembly_Ba.1
3129412	3129484	1782305	1782233	73	73	97.26	4539749	4536413	0.00	0.00	CorrectedCP166615.1	FinalAssembly_Ba.1
3129472	3131342	3075216	3073347	1871	1870	98.72	4539749	4536413	0.04	0.04	CorrectedCP166615.1	FinalAssembly_Ba.1
3131575	3155068	3120633	3144159	23494	23527	98.95	4539749	4536413	0.52	0.52	CorrectedCP166615.1	FinalAssembly_Ba.1
3137592	3137731	4309408	4309270	140	139	86.62	4539749	4536413	0.00	0.00	CorrectedCP166615.1	FinalAssembly_Ba.1
3137593	3137729	649705	649841	137	137	88.32	4539749	4536413	0.00	0.00	CorrectedCP166615.1	FinalAssembly_Ba.1
3137593	3137731	659820	659957	139	138	94.24	4539749	4536413	0.00	0.00	CorrectedCP166615.1	FinalAssembly_Ba.1
3137593	3137729	1594293	1594157	137	137	94.16	4539749	4536413	0.00	0.00	CorrectedCP166615.1	FinalAssembly_Ba.1
3137593	3137731	2388972	2388839	139	134	85.61	4539749	4536413	0.00	0.00	CorrectedCP166615.1	FinalAssembly_Ba.1
3137593	3137731	2561968	2562106	139	139	98.56	4539749	4536413	0.00	0.00	CorrectedCP166615.1	FinalAssembly_Ba.1
3137593	3137731	2859544	2859682	139	139	90.65	4539749	4536413	0.00	0.00	CorrectedCP166615.1	FinalAssembly_Ba.1
3137593	3137731	3423688	3423825	139	138	86.52	4539749	4536413	0.00	0.00	CorrectedCP166615.1	FinalAssembly_Ba.1
3137594	3137731	298575	298712	138	138	94.20	4539749	4536413	0.00	0.00	CorrectedCP166615.1	FinalAssembly_Ba.1
3137594	3137735	3706054	3706191	142	138	92.25	4539749	4536413	0.00	0.00	CorrectedCP166615.1	FinalAssembly_Ba.1
3137594	3137729	3786412	3786277	136	136	92.65	4539749	4536413	0.00	0.00	CorrectedCP166615.1	FinalAssembly_Ba.1
3137594	3137732	4239510	4239372	139	139	87.77	4539749	4536413	0.00	0.00	CorrectedCP166615.1	FinalAssembly_Ba.1
3137597	3137729	2739463	2739335	133	129	91.73	4539749	4536413	0.00	0.00	CorrectedCP166615.1	FinalAssembly_Ba.1
3137597	3137729	3233580	3233711	133	132	87.31	4539749	4536413	0.00	0.00	CorrectedCP166615.1	FinalAssembly_Ba.1
3137597	3137729	3530154	3530286	133	133	90.23	4539749	4536413	0.00	0.00	CorrectedCP166615.1	FinalAssembly_Ba.1
3137597	3137729	3669444	3669312	133	133	87.22	4539749	4536413	0.00	0.00	CorrectedCP166615.1	FinalAssembly_Ba.1
3137597	3137729	4306662	4306794	133	133	93.23	4539749	4536413	0.00	0.00	CorrectedCP166615.1	FinalAssembly_Ba.1
3137597	3137729	4503911	4503783	133	129	91.73	4539749	4536413	0.00	0.00	CorrectedCP166615.1	FinalAssembly_Ba.1
3137632	3137729	470674	470577	98	98	91.84	4539749	4536413	0.00	0.00	CorrectedCP166615.1	FinalAssembly_Ba.1
3137639	3137731	48409	48317	93	93	94.68	4539749	4536413	0.00	0.00	CorrectedCP166615.1	FinalAssembly_Ba.1
3137645	3137729	1170352	1170436	85	85	95.29	4539749	4536413	0.00	0.00	CorrectedCP166615.1	FinalAssembly_Ba.1
3137654	3137729	3140020	3139945	76	76	97.37	4539749	4536413	0.00	0.00	CorrectedCP166615.1	FinalAssembly_Ba.1
3137662	3137729	868899	868832	68	68	98.53	4539749	4536413	0.00	0.00	CorrectedCP166615.1	FinalAssembly_Ba.1
3150850	3150983	3763821	3763688	134	134	96.27	4539749	4536413	0.00	0.00	CorrectedCP166615.1	FinalAssembly_Ba.1
3150851	3150983	3233714	3233578	133	137	95.62	4539749	4536413	0.00	0.00	CorrectedCP166615.1	FinalAssembly_Ba.1
3150851	3150983	3574065	3573929	133	137	91.97	4539749	4536413	0.00	0.00	CorrectedCP166615.1	FinalAssembly_Ba.1
3150852	3150983	1619412	1619547	132	136	91.91	4539749	4536413	0.00	0.00	CorrectedCP166615.1	FinalAssembly_Ba.1
3150853	3150983	3508009	3507875	131	135	92.59	4539749	4536413	0.00	0.00	CorrectedCP166615.1	FinalAssembly_Ba.1
3150854	3150980	48319	48449	127	131	95.42	4539749	4536413	0.00	0.00	CorrectedCP166615.1	FinalAssembly_Ba.1
3150854	3150981	211282	211155	128	128	93.75	4539749	4536413	0.00	0.00	CorrectedCP166615.1	FinalAssembly_Ba.1
3150854	3150989	757671	757532	136	140	90.00	4539749	4536413	0.00	0.00	CorrectedCP166615.1	FinalAssembly_Ba.1
3150854	3150981	2230447	2230316	128	132	93.18	4539749	4536413	0.00	0.00	CorrectedCP166615.1	FinalAssembly_Ba.1
3150854	3150981	3379432	3379301	128	132	92.42	4539749	4536413	0.00	0.00	CorrectedCP166615.1	FinalAssembly_Ba.1
3150854	3150981	3423823	3423692	128	132	95.45	4539749	4536413	0.00	0.00	CorrectedCP166615.1	FinalAssembly_Ba.1
3150854	3150981	3848430	3848557	128	128	89.06	4539749	4536413	0.00	0.00	CorrectedCP166615.1	FinalAssembly_Ba.1
3150854	3150981	4309272	4309403	128	132	93.18	4539749	4536413	0.00	0.00	CorrectedCP166615.1	FinalAssembly_Ba.1
3150860	3150981	3104627	3104502	122	126	93.65	4539749	4536413	0.00	0.00	CorrectedCP166615.1	FinalAssembly_Ba.1
3157774	3177244	3144211	3163750	19471	19540	97.96	4539749	4536413	0.43	0.43	CorrectedCP166615.1	FinalAssembly_Ba.1
3161931	3162974	3717588	3716545	1044	1044	92.05	4539749	4536413	0.02	0.02	CorrectedCP166615.1	FinalAssembly_Ba.1
3177510	3177586	3164007	3164083	77	77	96.10	4539749	4536413	0.00	0.00	CorrectedCP166615.1	FinalAssembly_Ba.1
3177618	3189629	3164907	3176891	12012	11985	98.59	4539749	4536413	0.26	0.26	CorrectedCP166615.1	FinalAssembly_Ba.1
3178269	3178637	246539	246171	369	369	82.48	4539749	4536413	0.01	0.01	CorrectedCP166615.1	FinalAssembly_Ba.1
3178378	3178632	3445076	3445330	255	255	85.88	4539749	4536413	0.01	0.01	CorrectedCP166615.1	FinalAssembly_Ba.1
3191572	3205657	3180110	3194193	14086	14084	98.67	4539749	4536413	0.31	0.31	CorrectedCP166615.1	FinalAssembly_Ba.1
3192138	3192375	2423605	2423367	238	239	85.54	4539749	4536413	0.01	0.01	CorrectedCP166615.1	FinalAssembly_Ba.1
3192138	3192371	4062866	4063097	234	232	81.09	4539749	4536413	0.01	0.01	CorrectedCP166615.1	FinalAssembly_Ba.1
3192146	3192238	4509738	4509646	93	93	91.40	4539749	4536413	0.00	0.00	CorrectedCP166615.1	FinalAssembly_Ba.1
3192149	3192305	1153045	1153201	157	157	95.54	4539749	4536413	0.00	0.00	CorrectedCP166615.1	FinalAssembly_Ba.1
3192151	3192315	868890	869054	165	165	97.58	4539749	4536413	0.00	0.00	CorrectedCP166615.1	FinalAssembly_Ba.1
3192151	3192314	894603	894441	164	163	90.24	4539749	4536413	0.00	0.00	CorrectedCP166615.1	FinalAssembly_Ba.1
3192151	3192313	1017623	1017784	163	162	81.21	4539749	4536413	0.00	0.00	CorrectedCP166615.1	FinalAssembly_Ba.1
3192151	3192298	1290732	1290878	148	147	93.92	4539749	4536413	0.00	0.00	CorrectedCP166615.1	FinalAssembly_Ba.1
3192151	3192314	1455064	1454901	164	164	96.34	4539749	4536413	0.00	0.00	CorrectedCP166615.1	FinalAssembly_Ba.1
3192151	3192238	1697135	1697048	88	88	92.05	4539749	4536413	0.00	0.00	CorrectedCP166615.1	FinalAssembly_Ba.1
3192151	3192271	1882085	1882205	121	121	92.56	4539749	4536413	0.00	0.00	CorrectedCP166615.1	FinalAssembly_Ba.1
3192151	3192266	1892430	1892320	116	111	92.24	4539749	4536413	0.00	0.00	CorrectedCP166615.1	FinalAssembly_Ba.1
3192151	3192307	2246333	2246177	157	157	84.81	4539749	4536413	0.00	0.00	CorrectedCP166615.1	FinalAssembly_Ba.1
3192151	3192374	2432644	2432423	224	222	73.68	4539749	4536413	0.00	0.00	CorrectedCP166615.1	FinalAssembly_Ba.1
3192151	3192314	2856657	2856820	164	164	91.52	4539749	4536413	0.00	0.00	CorrectedCP166615.1	FinalAssembly_Ba.1
3192151	3192315	2999809	2999973	165	165	97.58	4539749	4536413	0.00	0.00	CorrectedCP166615.1	FinalAssembly_Ba.1
3192151	3192297	3272760	3272613	147	148	90.60	4539749	4536413	0.00	0.00	CorrectedCP166615.1	FinalAssembly_Ba.1
3192151	3192314	3773261	3773412	164	152	91.46	4539749	4536413	0.00	0.00	CorrectedCP166615.1	FinalAssembly_Ba.1
3192154	3192312	4056215	4056374	159	160	96.25	4539749	4536413	0.00	0.00	CorrectedCP166615.1	FinalAssembly_Ba.1
3192159	3192272	4490525	4490639	114	115	87.83	4539749	4536413	0.00	0.00	CorrectedCP166615.1	FinalAssembly_Ba.1
3192165	3192238	1968841	1968914	74	74	100.00	4539749	4536413	0.00	0.00	CorrectedCP166615.1	FinalAssembly_Ba.1
3192206	3192325	1625224	1625104	120	121	86.18	4539749	4536413	0.00	0.00	CorrectedCP166615.1	FinalAssembly_Ba.1
3192217	3192371	868977	868832	155	146	78.85	4539749	4536413	0.00	0.00	CorrectedCP166615.1	FinalAssembly_Ba.1
3192217	3192371	894516	894661	155	146	78.34	4539749	4536413	0.00	0.00	CorrectedCP166615.1	FinalAssembly_Ba.1
3192217	3192374	1017710	1017562	158	149	80.75	4539749	4536413	0.00	0.00	CorrectedCP166615.1	FinalAssembly_Ba.1
3192217	3192366	2233874	2234014	150	141	79.08	4539749	4536413	0.00	0.00	CorrectedCP166615.1	FinalAssembly_Ba.1
3192249	3192320	3789854	3789784	72	71	97.22	4539749	4536413	0.00	0.00	CorrectedCP166615.1	FinalAssembly_Ba.1
3192304	3192371	121224	121291	68	68	98.53	4539749	4536413	0.00	0.00	CorrectedCP166615.1	FinalAssembly_Ba.1
3192304	3192371	3669379	3669312	68	68	98.53	4539749	4536413	0.00	0.00	CorrectedCP166615.1	FinalAssembly_Ba.1
3192305	3192371	991013	990947	67	67	98.51	4539749	4536413	0.00	0.00	CorrectedCP166615.1	FinalAssembly_Ba.1
3205808	3213911	3196633	3204777	8104	8145	98.21	4539749	4536413	0.18	0.18	CorrectedCP166615.1	FinalAssembly_Ba.1
3213671	3230374	3204651	3221336	16704	16686	98.46	4539749	4536413	0.37	0.37	CorrectedCP166615.1	FinalAssembly_Ba.1
3215575	3215700	3722954	3723080	126	127	87.40	4539749	4536413	0.00	0.00	CorrectedCP166615.1	FinalAssembly_Ba.1
3215575	3215763	3742551	3742742	189	192	87.56	4539749	4536413	0.00	0.00	CorrectedCP166615.1	FinalAssembly_Ba.1
3215667	3215763	2898354	2898451	97	98	92.86	4539749	4536413	0.00	0.00	CorrectedCP166615.1	FinalAssembly_Ba.1
3230127	3230240	2856824	2856710	114	115	95.65	4539749	4536413	0.00	0.00	CorrectedCP166615.1	FinalAssembly_Ba.1
3230129	3230238	1649146	1649037	110	110	94.55	4539749	4536413	0.00	0.00	CorrectedCP166615.1	FinalAssembly_Ba.1
3230130	3230238	2526247	2526139	109	109	95.41	4539749	4536413	0.00	0.00	CorrectedCP166615.1	FinalAssembly_Ba.1
3230131	3230239	2999972	2999863	109	110	90.00	4539749	4536413	0.00	0.00	CorrectedCP166615.1	FinalAssembly_Ba.1
3230131	3230239	3180852	3180743	109	110	90.00	4539749	4536413	0.00	0.00	CorrectedCP166615.1	FinalAssembly_Ba.1
3230133	3230239	4056374	4056266	107	109	89.91	4539749	4536413	0.00	0.00	CorrectedCP166615.1	FinalAssembly_Ba.1
3230135	3230228	1283051	1283144	94	94	95.74	4539749	4536413	0.00	0.00	CorrectedCP166615.1	FinalAssembly_Ba.1
3230191	3236137	3221337	3227328	5947	5992	98.55	4539749	4536413	0.13	0.13	CorrectedCP166615.1	FinalAssembly_Ba.1
3236154	3236244	4063035	4062945	91	91	96.70	4539749	4536413	0.00	0.00	CorrectedCP166615.1	FinalAssembly_Ba.1
3236155	3236244	1017779	1017690	90	90	95.56	4539749	4536413	0.00	0.00	CorrectedCP166615.1	FinalAssembly_Ba.1
3236161	3236244	326826	326743	84	84	97.62	4539749	4536413	0.00	0.00	CorrectedCP166615.1	FinalAssembly_Ba.1
3236161	3236243	1871896	1871814	83	83	97.59	4539749	4536413	0.00	0.00	CorrectedCP166615.1	FinalAssembly_Ba.1
3236161	3236243	1909285	1909367	83	83	97.59	4539749	4536413	0.00	0.00	CorrectedCP166615.1	FinalAssembly_Ba.1
3236212	3236316	2612533	2612429	105	105	95.24	4539749	4536413	0.00	0.00	CorrectedCP166615.1	FinalAssembly_Ba.1
3236312	3242305	3227331	3233325	5994	5995	98.60	4539749	4536413	0.13	0.13	CorrectedCP166615.1	FinalAssembly_Ba.1
3242580	3248203	3233710	3239325	5624	5616	98.63	4539749	4536413	0.12	0.12	CorrectedCP166615.1	FinalAssembly_Ba.1
3245709	3245854	2899585	2899440	146	146	90.41	4539749	4536413	0.00	0.00	CorrectedCP166615.1	FinalAssembly_Ba.1
3245717	3245854	3272470	3272607	138	138	87.68	4539749	4536413	0.00	0.00	CorrectedCP166615.1	FinalAssembly_Ba.1
3261848	3270224	3242686	3251085	8377	8400	97.41	4539749	4536413	0.18	0.19	CorrectedCP166615.1	FinalAssembly_Ba.1
3272512	3277094	3253411	3257994	4583	4584	99.24	4539749	4536413	0.10	0.10	CorrectedCP166615.1	FinalAssembly_Ba.1
3276984	3277162	3257815	3257994	179	180	93.89	4539749	4536413	0.00	0.00	CorrectedCP166615.1	FinalAssembly_Ba.1
3277196	3280493	3257833	3261142	3298	3310	98.43	4539749	4536413	0.07	0.07	CorrectedCP166615.1	FinalAssembly_Ba.1
3280593	3289962	3261144	3270525	9370	9382	99.00	4539749	4536413	0.21	0.21	CorrectedCP166615.1	FinalAssembly_Ba.1
3289834	3290065	3270525	3270756	232	232	98.71	4539749	4536413	0.01	0.01	CorrectedCP166615.1	FinalAssembly_Ba.1
3289859	3289967	148598	148706	109	109	91.74	4539749	4536413	0.00	0.00	CorrectedCP166615.1	FinalAssembly_Ba.1
3289859	3289967	202466	202574	109	109	92.66	4539749	4536413	0.00	0.00	CorrectedCP166615.1	FinalAssembly_Ba.1
3290064	3290973	2944475	2945383	910	909	91.10	4539749	4536413	0.02	0.02	CorrectedCP166615.1	FinalAssembly_Ba.1
3290068	3290973	1728365	1727461	906	905	90.95	4539749	4536413	0.02	0.02	CorrectedCP166615.1	FinalAssembly_Ba.1
3290974	3303945	3270758	3283715	12972	12958	97.98	4539749	4536413	0.29	0.29	CorrectedCP166615.1	FinalAssembly_Ba.1
3292658	3292824	2432470	2432636	167	167	92.81	4539749	4536413	0.00	0.00	CorrectedCP166615.1	FinalAssembly_Ba.1
3292661	3292824	410901	411064	164	164	91.46	4539749	4536413	0.00	0.00	CorrectedCP166615.1	FinalAssembly_Ba.1
3292675	3292824	1782454	1782305	150	150	92.00	4539749	4536413	0.00	0.00	CorrectedCP166615.1	FinalAssembly_Ba.1
3292678	3292785	426067	426174	108	108	96.30	4539749	4536413	0.00	0.00	CorrectedCP166615.1	FinalAssembly_Ba.1
3292679	3292824	3236839	3236984	146	146	86.99	4539749	4536413	0.00	0.00	CorrectedCP166615.1	FinalAssembly_Ba.1
3292756	3292824	426221	426289	69	69	100.00	4539749	4536413	0.00	0.00	CorrectedCP166615.1	FinalAssembly_Ba.1
3292757	3292931	3723000	3722834	175	167	80.00	4539749	4536413	0.00	0.00	CorrectedCP166615.1	FinalAssembly_Ba.1
